data_hora,ano,mes,dia,hora,energia_ativa_kwh,chave_mes_ano,dia_da_semana
2024-05-26 06:00:00,2024,5,26,6,22.5216,2024-05,6
2024-05-26 07:00:00,2024,5,26,7,8.658449698923926,2024-05,6
2024-05-26 08:00:00,2024,5,26,8,30.527572762002276,2024-05,6
2024-05-26 09:00:00,2024,5,26,9,79.57212622092548,2024-05,6
2024-05-26 10:00:00,2024,5,26,10,36.467932703285015,2024-05,6
2024-05-26 11:00:00,2024,5,26,11,6.965928279488461,2024-05,6
2024-05-26 12:00:00,2024,5,26,12,35.68573684105869,2024-05,6
2024-05-26 13:00:00,2024,5,26,13,38.06264526278731,2024-05,6
2024-05-26 14:00:00,2024,5,26,14,10.952304084475365,2024-05,6
2024-05-26 15:00:00,2024,5,26,15,32.12490396756232,2024-05,6
2024-05-26 16:00:00,2024,5,26,16,15.12158681789429,2024-05,6
2024-05-26 17:00:00,2024,5,26,17,41.6704,2024-05,6
2024-05-26 18:00:00,2024,5,26,18,40.028100200337796,2024-05,6
2024-05-26 19:00:00,2024,5,26,19,40.8408,2024-05,6
2024-05-26 20:00:00,2024,5,26,20,67.63833234212845,2024-05,6
2024-05-26 21:00:00,2024,5,26,21,34.032113968796,2024-05,6
2024-05-26 22:00:00,2024,5,26,22,13.680952175683414,2024-05,6
2024-05-26 23:00:00,2024,5,26,23,15.686894714068746,2024-05,6
2024-05-27 00:00:00,2024,5,27,0,37.24800657885335,2024-05,0
2024-05-27 01:00:00,2024,5,27,1,24.4222,2024-05,0
2024-05-27 02:00:00,2024,5,27,2,21.7736,2024-05,0
2024-05-27 03:00:00,2024,5,27,3,20.325226421039318,2024-05,0
2024-05-27 04:00:00,2024,5,27,4,18.490356190228347,2024-05,0
2024-05-27 05:00:00,2024,5,27,5,3.4690559620791857,2024-05,0
2024-05-27 06:00:00,2024,5,27,6,8.584363310208522,2024-05,0
2024-05-27 07:00:00,2024,5,27,7,18.265530544602978,2024-05,0
2024-05-27 08:00:00,2024,5,27,8,29.475318634634583,2024-05,0
2024-05-27 09:00:00,2024,5,27,9,30.00140638552804,2024-05,0
2024-05-27 10:00:00,2024,5,27,10,99.13769765442116,2024-05,0
2024-05-27 11:00:00,2024,5,27,11,16.61240516238576,2024-05,0
2024-05-27 12:00:00,2024,5,27,12,6.2358101762872185,2024-05,0
2024-05-27 13:00:00,2024,5,27,13,82.3395,2024-05,0
2024-05-27 14:00:00,2024,5,27,14,28.250600000000002,2024-05,0
2024-05-27 15:00:00,2024,5,27,15,16.707753368958837,2024-05,0
2024-05-27 16:00:00,2024,5,27,16,10.31726985744972,2024-05,0
2024-05-27 17:00:00,2024,5,27,17,32.76702028018356,2024-05,0
2024-05-27 18:00:00,2024,5,27,18,35.50198479962129,2024-05,0
2024-05-27 19:00:00,2024,5,27,19,43.549896312656074,2024-05,0
2024-05-27 20:00:00,2024,5,27,20,35.114294046134944,2024-05,0
2024-05-27 21:00:00,2024,5,27,21,30.2362,2024-05,0
2024-05-27 22:00:00,2024,5,27,22,41.868934282782426,2024-05,0
2024-05-27 23:00:00,2024,5,27,23,17.764999999999997,2024-05,0
2024-05-28 00:00:00,2024,5,28,0,34.688827780160445,2024-05,1
2024-05-28 01:00:00,2024,5,28,1,26.372680777516102,2024-05,1
2024-05-28 02:00:00,2024,5,28,2,12.0258,2024-05,1
2024-05-28 03:00:00,2024,5,28,3,13.946800000000001,2024-05,1
2024-05-28 04:00:00,2024,5,28,4,21.351390779303507,2024-05,1
2024-05-28 05:00:00,2024,5,28,5,17.851699999999997,2024-05,1
2024-05-28 06:00:00,2024,5,28,6,57.5603,2024-05,1
2024-05-28 07:00:00,2024,5,28,7,20.530556104726987,2024-05,1
2024-05-28 08:00:00,2024,5,28,8,17.0646,2024-05,1
2024-05-28 09:00:00,2024,5,28,9,16.176500760018797,2024-05,1
2024-05-28 10:00:00,2024,5,28,10,56.37929355843406,2024-05,1
2024-05-28 11:00:00,2024,5,28,11,2.9444,2024-05,1
2024-05-28 12:00:00,2024,5,28,12,24.738278637321955,2024-05,1
2024-05-28 13:00:00,2024,5,28,13,34.90583110931263,2024-05,1
2024-05-28 14:00:00,2024,5,28,14,71.56760826617409,2024-05,1
2024-05-28 15:00:00,2024,5,28,15,46.73182598494584,2024-05,1
2024-05-28 16:00:00,2024,5,28,16,89.57967251311443,2024-05,1
2024-05-28 17:00:00,2024,5,28,17,82.02801949605572,2024-05,1
2024-05-28 18:00:00,2024,5,28,18,22.9295419868099,2024-05,1
2024-05-28 19:00:00,2024,5,28,19,58.97918656962778,2024-05,1
2024-05-28 20:00:00,2024,5,28,20,59.53399999999999,2024-05,1
2024-05-28 21:00:00,2024,5,28,21,66.71149781800183,2024-05,1
2024-05-28 22:00:00,2024,5,28,22,46.2604,2024-05,1
2024-05-28 23:00:00,2024,5,28,23,15.6885025267332,2024-05,1
2024-05-29 00:00:00,2024,5,29,0,34.688827780160445,2024-05,2
2024-05-29 01:00:00,2024,5,29,1,26.372680777516102,2024-05,2
2024-05-29 02:00:00,2024,5,29,2,12.0258,2024-05,2
2024-05-29 03:00:00,2024,5,29,3,13.946800000000001,2024-05,2
2024-05-29 04:00:00,2024,5,29,4,21.351390779303507,2024-05,2
2024-05-29 05:00:00,2024,5,29,5,17.851699999999997,2024-05,2
2024-05-29 06:00:00,2024,5,29,6,57.5603,2024-05,2
2024-05-29 07:00:00,2024,5,29,7,20.530556104726987,2024-05,2
2024-05-29 08:00:00,2024,5,29,8,17.0646,2024-05,2
2024-05-29 09:00:00,2024,5,29,9,16.176500760018797,2024-05,2
2024-05-29 10:00:00,2024,5,29,10,56.37929355843406,2024-05,2
2024-05-29 11:00:00,2024,5,29,11,2.9444,2024-05,2
2024-05-29 12:00:00,2024,5,29,12,24.738278637321955,2024-05,2
2024-05-29 13:00:00,2024,5,29,13,34.90583110931263,2024-05,2
2024-05-29 14:00:00,2024,5,29,14,71.56760826617409,2024-05,2
2024-05-29 15:00:00,2024,5,29,15,46.73182598494584,2024-05,2
2024-05-29 16:00:00,2024,5,29,16,89.57967251311443,2024-05,2
2024-05-29 17:00:00,2024,5,29,17,82.02801949605572,2024-05,2
2024-05-29 18:00:00,2024,5,29,18,22.9295419868099,2024-05,2
2024-05-29 19:00:00,2024,5,29,19,58.97918656962778,2024-05,2
2024-05-29 20:00:00,2024,5,29,20,59.53399999999999,2024-05,2
2024-05-29 21:00:00,2024,5,29,21,66.71149781800183,2024-05,2
2024-05-29 22:00:00,2024,5,29,22,46.2604,2024-05,2
2024-05-29 23:00:00,2024,5,29,23,15.6885025267332,2024-05,2
2024-05-30 00:00:00,2024,5,30,0,34.688827780160445,2024-05,3
2024-05-30 01:00:00,2024,5,30,1,26.372680777516102,2024-05,3
2024-05-30 02:00:00,2024,5,30,2,12.0258,2024-05,3
2024-05-30 03:00:00,2024,5,30,3,13.946800000000001,2024-05,3
2024-05-30 04:00:00,2024,5,30,4,21.351390779303507,2024-05,3
2024-05-30 05:00:00,2024,5,30,5,17.851699999999997,2024-05,3
2024-05-30 06:00:00,2024,5,30,6,57.5603,2024-05,3
2024-05-30 07:00:00,2024,5,30,7,20.530556104726987,2024-05,3
2024-05-30 08:00:00,2024,5,30,8,17.0646,2024-05,3
2024-05-30 09:00:00,2024,5,30,9,16.176500760018797,2024-05,3
2024-05-30 10:00:00,2024,5,30,10,56.37929355843406,2024-05,3
2024-05-30 11:00:00,2024,5,30,11,2.9444,2024-05,3
2024-05-30 12:00:00,2024,5,30,12,24.738278637321955,2024-05,3
2024-05-30 13:00:00,2024,5,30,13,34.90583110931263,2024-05,3
2024-05-30 14:00:00,2024,5,30,14,71.56760826617409,2024-05,3
2024-05-30 15:00:00,2024,5,30,15,46.73182598494584,2024-05,3
2024-05-30 16:00:00,2024,5,30,16,89.57967251311443,2024-05,3
2024-05-30 17:00:00,2024,5,30,17,82.02801949605572,2024-05,3
2024-05-30 18:00:00,2024,5,30,18,22.9295419868099,2024-05,3
2024-05-30 19:00:00,2024,5,30,19,58.97918656962778,2024-05,3
2024-05-30 20:00:00,2024,5,30,20,59.53399999999999,2024-05,3
2024-05-30 21:00:00,2024,5,30,21,66.71149781800183,2024-05,3
2024-05-30 22:00:00,2024,5,30,22,46.2604,2024-05,3
2024-05-30 23:00:00,2024,5,30,23,15.6885025267332,2024-05,3
2024-05-31 00:00:00,2024,5,31,0,34.688827780160445,2024-05,4
2024-05-31 01:00:00,2024,5,31,1,26.372680777516102,2024-05,4
2024-05-31 02:00:00,2024,5,31,2,12.0258,2024-05,4
2024-05-31 03:00:00,2024,5,31,3,13.946800000000001,2024-05,4
2024-05-31 04:00:00,2024,5,31,4,21.351390779303507,2024-05,4
2024-05-31 05:00:00,2024,5,31,5,17.851699999999997,2024-05,4
2024-05-31 06:00:00,2024,5,31,6,57.5603,2024-05,4
2024-05-31 07:00:00,2024,5,31,7,20.530556104726987,2024-05,4
2024-05-31 08:00:00,2024,5,31,8,17.0646,2024-05,4
2024-05-31 09:00:00,2024,5,31,9,16.176500760018797,2024-05,4
2024-05-31 10:00:00,2024,5,31,10,56.37929355843406,2024-05,4
2024-05-31 11:00:00,2024,5,31,11,2.9444,2024-05,4
2024-05-31 12:00:00,2024,5,31,12,24.738278637321955,2024-05,4
2024-05-31 13:00:00,2024,5,31,13,34.90583110931263,2024-05,4
2024-05-31 14:00:00,2024,5,31,14,71.56760826617409,2024-05,4
2024-05-31 15:00:00,2024,5,31,15,46.73182598494584,2024-05,4
2024-05-31 16:00:00,2024,5,31,16,89.57967251311443,2024-05,4
2024-05-31 17:00:00,2024,5,31,17,82.02801949605572,2024-05,4
2024-05-31 18:00:00,2024,5,31,18,22.9295419868099,2024-05,4
2024-05-31 19:00:00,2024,5,31,19,58.97918656962778,2024-05,4
2024-05-31 20:00:00,2024,5,31,20,59.53399999999999,2024-05,4
2024-05-31 21:00:00,2024,5,31,21,66.71149781800183,2024-05,4
2024-05-31 22:00:00,2024,5,31,22,46.2604,2024-05,4
2024-05-31 23:00:00,2024,5,31,23,15.6885025267332,2024-05,4
2024-06-01 00:00:00,2024,6,1,0,24.539119534122502,2024-06,5
2024-06-01 01:00:00,2024,6,1,1,13.558137035759227,2024-06,5
2024-06-01 02:00:00,2024,6,1,2,20.19,2024-06,5
2024-06-01 03:00:00,2024,6,1,3,7.329000000000001,2024-06,5
2024-06-01 04:00:00,2024,6,1,4,18.606306470755662,2024-06,5
2024-06-01 05:00:00,2024,6,1,5,8.8065,2024-06,5
2024-06-01 06:00:00,2024,6,1,6,6.518716609311555,2024-06,5
2024-06-01 07:00:00,2024,6,1,7,56.004194822079825,2024-06,5
2024-06-01 08:00:00,2024,6,1,8,15.6555,2024-06,5
2024-06-01 09:00:00,2024,6,1,9,26.471829163701212,2024-06,5
2024-06-01 10:00:00,2024,6,1,10,31.4368823198322,2024-06,5
2024-06-01 11:00:00,2024,6,1,11,28.89034089370069,2024-06,5
2024-06-01 12:00:00,2024,6,1,12,39.826499999999996,2024-06,5
2024-06-01 13:00:00,2024,6,1,13,21.825000000000003,2024-06,5
2024-06-01 14:00:00,2024,6,1,14,29.257329411536944,2024-06,5
2024-06-01 15:00:00,2024,6,1,15,28.825107002401865,2024-06,5
2024-06-01 16:00:00,2024,6,1,16,11.145,2024-06,5
2024-06-01 17:00:00,2024,6,1,17,28.912076717809022,2024-06,5
2024-06-01 18:00:00,2024,6,1,18,44.42875067349883,2024-06,5
2024-06-01 19:00:00,2024,6,1,19,16.1205,2024-06,5
2024-06-01 20:00:00,2024,6,1,20,29.097,2024-06,5
2024-06-01 21:00:00,2024,6,1,21,42.968595769802484,2024-06,5
2024-06-01 22:00:00,2024,6,1,22,40.16622329528076,2024-06,5
2024-06-01 23:00:00,2024,6,1,23,25.58303285278969,2024-06,5
2024-06-02 00:00:00,2024,6,2,0,35.211093074262415,2024-06,6
2024-06-02 01:00:00,2024,6,2,1,44.1885,2024-06,6
2024-06-02 02:00:00,2024,6,2,2,37.95631120435272,2024-06,6
2024-06-02 03:00:00,2024,6,2,3,7.0845,2024-06,6
2024-06-02 04:00:00,2024,6,2,4,35.5703060954412,2024-06,6
2024-06-02 05:00:00,2024,6,2,5,18.295029960321337,2024-06,6
2024-06-02 06:00:00,2024,6,2,6,3.0329999999999995,2024-06,6
2024-06-02 07:00:00,2024,6,2,7,13.667280679231439,2024-06,6
2024-06-02 08:00:00,2024,6,2,8,82.90050000000001,2024-06,6
2024-06-02 09:00:00,2024,6,2,9,26.829,2024-06,6
2024-06-02 10:00:00,2024,6,2,10,49.12652808207993,2024-06,6
2024-06-02 11:00:00,2024,6,2,11,84.660254647171,2024-06,6
2024-06-02 12:00:00,2024,6,2,12,11.407239407279326,2024-06,6
2024-06-02 13:00:00,2024,6,2,13,74.38567994053888,2024-06,6
2024-06-02 14:00:00,2024,6,2,14,75.60300000000001,2024-06,6
2024-06-02 15:00:00,2024,6,2,15,50.7098964194703,2024-06,6
2024-06-02 16:00:00,2024,6,2,16,12.237429972404845,2024-06,6
2024-06-02 17:00:00,2024,6,2,17,27.481500000000004,2024-06,6
2024-06-02 18:00:00,2024,6,2,18,41.18687479872773,2024-06,6
2024-06-02 19:00:00,2024,6,2,19,38.426379099402425,2024-06,6
2024-06-02 20:00:00,2024,6,2,20,38.48451446422592,2024-06,6
2024-06-02 21:00:00,2024,6,2,21,53.14801657217943,2024-06,6
2024-06-02 22:00:00,2024,6,2,22,26.06549089010617,2024-06,6
2024-06-02 23:00:00,2024,6,2,23,18.238493757263935,2024-06,6
2024-06-03 00:00:00,2024,6,3,0,44.499,2024-06,0
2024-06-03 01:00:00,2024,6,3,1,38.68135989429359,2024-06,0
2024-06-03 02:00:00,2024,6,3,2,17.835302419486773,2024-06,0
2024-06-03 03:00:00,2024,6,3,3,22.110055056564153,2024-06,0
2024-06-03 04:00:00,2024,6,3,4,4.869,2024-06,0
2024-06-03 05:00:00,2024,6,3,5,3.3582400613195116,2024-06,0
2024-06-03 06:00:00,2024,6,3,6,35.223623345900165,2024-06,0
2024-06-03 07:00:00,2024,6,3,7,22.65363565967502,2024-06,0
2024-06-03 08:00:00,2024,6,3,8,22.767646471252938,2024-06,0
2024-06-03 09:00:00,2024,6,3,9,10.11,2024-06,0
2024-06-03 10:00:00,2024,6,3,10,27.625500000000002,2024-06,0
2024-06-03 11:00:00,2024,6,3,11,45.48778963315257,2024-06,0
2024-06-03 12:00:00,2024,6,3,12,17.142000000000003,2024-06,0
2024-06-03 13:00:00,2024,6,3,13,17.238905028458763,2024-06,0
2024-06-03 14:00:00,2024,6,3,14,41.350928225654016,2024-06,0
2024-06-03 15:00:00,2024,6,3,15,12.490538662760489,2024-06,0
2024-06-03 16:00:00,2024,6,3,16,75.42012322055362,2024-06,0
2024-06-03 17:00:00,2024,6,3,17,15.102,2024-06,0
2024-06-03 18:00:00,2024,6,3,18,44.21225543575715,2024-06,0
2024-06-03 19:00:00,2024,6,3,19,33.49868559148414,2024-06,0
2024-06-03 20:00:00,2024,6,3,20,24.325499999999998,2024-06,0
2024-06-03 21:00:00,2024,6,3,21,27.021,2024-06,0
2024-06-03 22:00:00,2024,6,3,22,22.8885,2024-06,0
2024-06-03 23:00:00,2024,6,3,23,21.431585022634806,2024-06,0
2024-06-04 00:00:00,2024,6,4,0,22.133126247836135,2024-06,1
2024-06-04 01:00:00,2024,6,4,1,35.944500000000005,2024-06,1
2024-06-04 02:00:00,2024,6,4,2,6.668924444700604,2024-06,1
2024-06-04 03:00:00,2024,6,4,3,9.1425,2024-06,1
2024-06-04 04:00:00,2024,6,4,4,51.41832203497844,2024-06,1
2024-06-04 05:00:00,2024,6,4,5,4.256612428370497,2024-06,1
2024-06-04 06:00:00,2024,6,4,6,10.942499999999999,2024-06,1
2024-06-04 07:00:00,2024,6,4,7,17.052625220469007,2024-06,1
2024-06-04 08:00:00,2024,6,4,8,9.918,2024-06,1
2024-06-04 09:00:00,2024,6,4,9,22.442999999999998,2024-06,1
2024-06-04 10:00:00,2024,6,4,10,38.754,2024-06,1
2024-06-04 11:00:00,2024,6,4,11,21.802380046802117,2024-06,1
2024-06-04 12:00:00,2024,6,4,12,21.048000000000002,2024-06,1
2024-06-04 13:00:00,2024,6,4,13,81.99857473572372,2024-06,1
2024-06-04 14:00:00,2024,6,4,14,36.13673700077193,2024-06,1
2024-06-04 15:00:00,2024,6,4,15,45.045513993615636,2024-06,1
2024-06-04 16:00:00,2024,6,4,16,44.986619948113386,2024-06,1
2024-06-04 17:00:00,2024,6,4,17,19.977000000000004,2024-06,1
2024-06-04 18:00:00,2024,6,4,18,29.322640058041802,2024-06,1
2024-06-04 19:00:00,2024,6,4,19,23.686772544202057,2024-06,1
2024-06-04 20:00:00,2024,6,4,20,28.79221894254526,2024-06,1
2024-06-04 21:00:00,2024,6,4,21,29.7825,2024-06,1
2024-06-04 22:00:00,2024,6,4,22,14.64962116877711,2024-06,1
2024-06-04 23:00:00,2024,6,4,23,53.851499999999994,2024-06,1
2024-06-05 00:00:00,2024,6,5,0,28.752,2024-06,2
2024-06-05 01:00:00,2024,6,5,1,26.6235,2024-06,2
2024-06-05 02:00:00,2024,6,5,2,22.34029831058056,2024-06,2
2024-06-05 03:00:00,2024,6,5,3,5.595,2024-06,2
2024-06-05 04:00:00,2024,6,5,4,41.12853577198122,2024-06,2
2024-06-05 05:00:00,2024,6,5,5,12.115615297291537,2024-06,2
2024-06-05 06:00:00,2024,6,5,6,9.369,2024-06,2
2024-06-05 07:00:00,2024,6,5,7,11.35943469804375,2024-06,2
2024-06-05 08:00:00,2024,6,5,8,24.0345,2024-06,2
2024-06-05 09:00:00,2024,6,5,9,89.51701304646278,2024-06,2
2024-06-05 10:00:00,2024,6,5,10,22.56,2024-06,2
2024-06-05 11:00:00,2024,6,5,11,14.8155,2024-06,2
2024-06-05 12:00:00,2024,6,5,12,28.900329527439755,2024-06,2
2024-06-05 13:00:00,2024,6,5,13,28.83122787734993,2024-06,2
2024-06-05 14:00:00,2024,6,5,14,27.610139655759575,2024-06,2
2024-06-05 15:00:00,2024,6,5,15,12.185999999999998,2024-06,2
2024-06-05 16:00:00,2024,6,5,16,28.011366613837325,2024-06,2
2024-06-05 17:00:00,2024,6,5,17,35.16238244877356,2024-06,2
2024-06-05 18:00:00,2024,6,5,18,37.35558041699993,2024-06,2
2024-06-05 19:00:00,2024,6,5,19,24.937013910489405,2024-06,2
2024-06-05 20:00:00,2024,6,5,20,17.532000000000004,2024-06,2
2024-06-05 21:00:00,2024,6,5,21,31.524881038053646,2024-06,2
2024-06-05 22:00:00,2024,6,5,22,25.9155,2024-06,2
2024-06-05 23:00:00,2024,6,5,23,14.217424117691854,2024-06,2
2024-06-06 00:00:00,2024,6,6,0,13.926000000000002,2024-06,3
2024-06-06 01:00:00,2024,6,6,1,33.85878103750102,2024-06,3
2024-06-06 02:00:00,2024,6,6,2,7.980322311189288,2024-06,3
2024-06-06 03:00:00,2024,6,6,3,14.12726624561709,2024-06,3
2024-06-06 04:00:00,2024,6,6,4,52.08569618660336,2024-06,3
2024-06-06 05:00:00,2024,6,6,5,12.269246812008703,2024-06,3
2024-06-06 06:00:00,2024,6,6,6,26.124000000000002,2024-06,3
2024-06-06 07:00:00,2024,6,6,7,24.35108627708547,2024-06,3
2024-06-06 08:00:00,2024,6,6,8,21.719555495736117,2024-06,3
2024-06-06 09:00:00,2024,6,6,9,19.040658026618544,2024-06,3
2024-06-06 10:00:00,2024,6,6,10,14.290211804314376,2024-06,3
2024-06-06 11:00:00,2024,6,6,11,34.177383726973005,2024-06,3
2024-06-06 12:00:00,2024,6,6,12,48.07084793059954,2024-06,3
2024-06-06 13:00:00,2024,6,6,13,30.799262743511147,2024-06,3
2024-06-06 14:00:00,2024,6,6,14,48.40444674011739,2024-06,3
2024-06-06 15:00:00,2024,6,6,15,10.432505163431026,2024-06,3
2024-06-06 16:00:00,2024,6,6,16,28.011366613837325,2024-06,3
2024-06-06 17:00:00,2024,6,6,17,18.9555,2024-06,3
2024-06-06 18:00:00,2024,6,6,18,43.76604310014195,2024-06,3
2024-06-06 19:00:00,2024,6,6,19,40.97030159662296,2024-06,3
2024-06-06 20:00:00,2024,6,6,20,27.26176222910631,2024-06,3
2024-06-06 21:00:00,2024,6,6,21,25.498219212204898,2024-06,3
2024-06-06 22:00:00,2024,6,6,22,23.168162589364172,2024-06,3
2024-06-06 23:00:00,2024,6,6,23,21.425170045269606,2024-06,3
2024-06-07 00:00:00,2024,6,7,0,35.341499999999996,2024-06,4
2024-06-07 01:00:00,2024,6,7,1,13.923,2024-06,4
2024-06-07 02:00:00,2024,6,7,2,12.864,2024-06,4
2024-06-07 03:00:00,2024,6,7,3,5.432882277532382,2024-06,4
2024-06-07 04:00:00,2024,6,7,4,7.332,2024-06,4
2024-06-07 05:00:00,2024,6,7,5,27.597000000000005,2024-06,4
2024-06-07 06:00:00,2024,6,7,6,20.527999741144356,2024-06,4
2024-06-07 07:00:00,2024,6,7,7,28.461282766789118,2024-06,4
2024-06-07 08:00:00,2024,6,7,8,23.604,2024-06,4
2024-06-07 09:00:00,2024,6,7,9,71.52158049309307,2024-06,4
2024-06-07 10:00:00,2024,6,7,10,6.7515,2024-06,4
2024-06-07 11:00:00,2024,6,7,11,9.14305696118995,2024-06,4
2024-06-07 12:00:00,2024,6,7,12,17.856,2024-06,4
2024-06-07 13:00:00,2024,6,7,13,20.339354131835588,2024-06,4
2024-06-07 14:00:00,2024,6,7,14,9.723,2024-06,4
2024-06-07 15:00:00,2024,6,7,15,28.825107002401865,2024-06,4
2024-06-07 16:00:00,2024,6,7,16,49.49772232603345,2024-06,4
2024-06-07 17:00:00,2024,6,7,17,64.29715864888853,2024-06,4
2024-06-07 18:00:00,2024,6,7,18,26.875500000000002,2024-06,4
2024-06-07 19:00:00,2024,6,7,19,21.1485,2024-06,4
2024-06-07 20:00:00,2024,6,7,20,21.49750389697106,2024-06,4
2024-06-07 21:00:00,2024,6,7,21,49.910224915562665,2024-06,4
2024-06-07 22:00:00,2024,6,7,22,46.240500000000004,2024-06,4
2024-06-07 23:00:00,2024,6,7,23,23.5665,2024-06,4
2024-06-08 00:00:00,2024,6,8,0,16.943974889525446,2024-06,5
2024-06-08 01:00:00,2024,6,8,1,33.36402247079664,2024-06,5
2024-06-08 02:00:00,2024,6,8,2,17.835302419486773,2024-06,5
2024-06-08 03:00:00,2024,6,8,3,18.682500000000005,2024-06,5
2024-06-08 04:00:00,2024,6,8,4,27.368590235822758,2024-06,5
2024-06-08 05:00:00,2024,6,8,5,25.17341077331882,2024-06,5
2024-06-08 06:00:00,2024,6,8,6,8.959321559785007,2024-06,5
2024-06-08 07:00:00,2024,6,8,7,16.160999999999998,2024-06,5
2024-06-08 08:00:00,2024,6,8,8,21.450000000000003,2024-06,5
2024-06-08 09:00:00,2024,6,8,9,36.582,2024-06,5
2024-06-08 10:00:00,2024,6,8,10,79.32897817733247,2024-06,5
2024-06-08 11:00:00,2024,6,8,11,11.067358226750034,2024-06,5
2024-06-08 12:00:00,2024,6,8,12,20.17669528460207,2024-06,5
2024-06-08 13:00:00,2024,6,8,13,89.50480334188185,2024-06,5
2024-06-08 14:00:00,2024,6,8,14,17.046617243497654,2024-06,5
2024-06-08 15:00:00,2024,6,8,15,18.351183410958146,2024-06,5
2024-06-08 16:00:00,2024,6,8,16,31.929000000000002,2024-06,5
2024-06-08 17:00:00,2024,6,8,17,18.987325213455133,2024-06,5
2024-06-08 18:00:00,2024,6,8,18,37.35558041699993,2024-06,5
2024-06-08 19:00:00,2024,6,8,19,64.89548355217386,2024-06,5
2024-06-08 20:00:00,2024,6,8,20,24.9015,2024-06,5
2024-06-08 21:00:00,2024,6,8,21,31.524881038053646,2024-06,5
2024-06-08 22:00:00,2024,6,8,22,9.751670371354708,2024-06,5
2024-06-08 23:00:00,2024,6,8,23,42.2535,2024-06,5
2024-06-09 00:00:00,2024,6,9,0,27.067500000000003,2024-06,6
2024-06-09 01:00:00,2024,6,9,1,17.00349383463745,2024-06,6
2024-06-09 02:00:00,2024,6,9,2,17.835302419486773,2024-06,6
2024-06-09 03:00:00,2024,6,9,3,6.802194861383908,2024-06,6
2024-06-09 04:00:00,2024,6,9,4,6.957,2024-06,6
2024-06-09 05:00:00,2024,6,9,5,85.61076181382134,2024-06,6
2024-06-09 06:00:00,2024,6,9,6,8.977500000000001,2024-06,6
2024-06-09 07:00:00,2024,6,9,7,22.676612134792357,2024-06,6
2024-06-09 08:00:00,2024,6,9,8,14.277205324357865,2024-06,6
2024-06-09 09:00:00,2024,6,9,9,61.508817598647454,2024-06,6
2024-06-09 10:00:00,2024,6,9,10,16.290464905663658,2024-06,6
2024-06-09 11:00:00,2024,6,9,11,27.594985251664202,2024-06,6
2024-06-09 12:00:00,2024,6,9,12,34.2915,2024-06,6
2024-06-09 13:00:00,2024,6,9,13,30.799262743511147,2024-06,6
2024-06-09 14:00:00,2024,6,9,14,18.204,2024-06,6
2024-06-09 15:00:00,2024,6,9,15,28.825107002401865,2024-06,6
2024-06-09 16:00:00,2024,6,9,16,21.569798498890215,2024-06,6
2024-06-09 17:00:00,2024,6,9,17,18.9645,2024-06,6
2024-06-09 18:00:00,2024,6,9,18,37.35558041699993,2024-06,6
2024-06-09 19:00:00,2024,6,9,19,74.77199999999999,2024-06,6
2024-06-09 20:00:00,2024,6,9,20,38.48451446422592,2024-06,6
2024-06-09 21:00:00,2024,6,9,21,22.4034563223466,2024-06,6
2024-06-09 22:00:00,2024,6,9,22,30.901623410469753,2024-06,6
2024-06-09 23:00:00,2024,6,9,23,19.27753183636517,2024-06,6
2024-06-10 00:00:00,2024,6,10,0,24.681,2024-06,0
2024-06-10 01:00:00,2024,6,10,1,15.47758481680875,2024-06,0
2024-06-10 02:00:00,2024,6,10,2,15.9855,2024-06,0
2024-06-10 03:00:00,2024,6,10,3,15.980719734204426,2024-06,0
2024-06-10 04:00:00,2024,6,10,4,11.9835,2024-06,0
2024-06-10 05:00:00,2024,6,10,5,8.268136440279296,2024-06,0
2024-06-10 06:00:00,2024,6,10,6,8.230119523458436,2024-06,0
2024-06-10 07:00:00,2024,6,10,7,17.9415,2024-06,0
2024-06-10 08:00:00,2024,6,10,8,18.2295,2024-06,0
2024-06-10 09:00:00,2024,6,10,9,11.998156640362932,2024-06,0
2024-06-10 10:00:00,2024,6,10,10,28.29155581049817,2024-06,0
2024-06-10 11:00:00,2024,6,10,11,27.996000000000002,2024-06,0
2024-06-10 12:00:00,2024,6,10,12,20.265,2024-06,0
2024-06-10 13:00:00,2024,6,10,13,13.152000000000001,2024-06,0
2024-06-10 14:00:00,2024,6,10,14,10.27400228211105,2024-06,0
2024-06-10 15:00:00,2024,6,10,15,11.200382264336895,2024-06,0
2024-06-10 16:00:00,2024,6,10,16,9.513,2024-06,0
2024-06-10 17:00:00,2024,6,10,17,28.912076717809022,2024-06,0
2024-06-10 18:00:00,2024,6,10,18,30.7365,2024-06,0
2024-06-10 19:00:00,2024,6,10,19,57.588452063783414,2024-06,0
2024-06-10 20:00:00,2024,6,10,20,28.72250490234449,2024-06,0
2024-06-10 21:00:00,2024,6,10,21,35.949,2024-06,0
2024-06-10 22:00:00,2024,6,10,22,20.016,2024-06,0
2024-06-10 23:00:00,2024,6,10,23,69.3006501438453,2024-06,0
2024-06-11 00:00:00,2024,6,11,0,22.465914686220486,2024-06,1
2024-06-11 01:00:00,2024,6,11,1,11.301,2024-06,1
2024-06-11 02:00:00,2024,6,11,2,9.951318915178533,2024-06,1
2024-06-11 03:00:00,2024,6,11,3,87.47616909373701,2024-06,1
2024-06-11 04:00:00,2024,6,11,4,16.6725,2024-06,1
2024-06-11 05:00:00,2024,6,11,5,6.058628846196681,2024-06,1
